B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62
0.6635580728885129,0.411260934789145,1.13899695774252,1.06817700640518,0.6098449707267011,0.420774487283525,0.769158085675696,0.8617203449689871,0.797967318699251,0.805463062457429,0.9102392451611372,1.00138257670464,1.04865959759873,1.00332331962303,1.05923707230713,1.15999651103195,1.1470772422233,1.127004649851,1.09849081392916,1.13308857884276,1.08650394762605,1.13129409335928,1.1680244787496499,1.16156514234706,1.1732259237082299,1.194088882185,1.25624220669562,1.28795671995744,1.26344891213802,1.2328929444387802,1.23083996818354,1.21260017662045,1.21741608841005,1.2861832218326101,1.3006634927821001,1.30825901153422,1.3060004796198201,1.2899462333323,1.2844549814843302,1.27264968462995,1.22555348940077,1.12670741467355,1.04287270332526,0.8826995848262359,0.6322201021628211,0.313101001386433,0.0983155614778952,-0.0603010127048208,-0.150254472548776,-0.227469046938756,-0.31770002561073696,-0.300726670654388,-0.31333661382542605,-0.3571861482208771,-0.30328760679821004,-0.31748604211178005,-0.278066063420184,-0.368142635212137,-0.36976986697220293,-0.36817702143521996,-0.4909430543403351,-0.385097097501814
1.7476191050394898,1.28775368188997,0.429249929151761,0.7446622087954459,0.884732982064881,0.885845996909579,1.07292247562333,1.03526271628299,1.1811086594117801,1.14442280192314,1.143908920526,1.15336785764209,1.13988283020731,1.1258278828501598,1.13403534197643,1.2269204321586498,1.23905761906687,1.29432236530425,1.3274687956322901,1.3449188978498603,1.30652506321072,1.33392523234764,1.37240272660458,1.34937788301266,1.3473968448810199,1.3441224030499097,1.3289635616061,1.3293100978063401,1.32998661987634,1.3644679361685201,1.30815345792724,1.30119436462759,1.25474271578865,1.32324413315114,1.32528280176365,1.30825901153422,1.3637777275646001,1.34856976262451,1.2727700064465801,1.33020158395032,1.31076002934598,1.2851579354684601,1.28552077717505,1.24599371698705,1.14760806248091,0.929334350824721,0.6862477000232751,0.49794565083798603,0.407062155161794,0.29829246678858695,0.22723116441794802,0.214269942954396,0.20970056085241198,0.141169681893807,0.18905620003975102,0.24425803584355202,0.213765165524312,0.151007644243499,0.19644193286150002,0.10541327468469301,0.23074829873163802,0.0961960788959409
1.02491175027217,0.761858033629476,0.606686686299449,0.9064196076003149,0.6098449707267011,0.769578119503066,0.566648492377271,0.6014067879979871,0.721339050556745,0.7376711145642869,0.7349869886374891,0.697412014829721,0.6837666671644039,0.635809629941632,0.7600439936299309,0.791914944835117,0.932456362921632,1.04334579212437,1.14937480986319,1.2036986851784601,1.24051872853532,1.23260966285346,1.26092368232007,1.19571291337717,1.141558483495,1.08906541757957,1.05262241294628,1.12254320856183,1.09045087201836,1.06184545519013,1.03755624382427,1.0354118006061601,1.03078295151702,0.9896959312843859,0.968302821531246,0.975171371578527,0.9708924415401559,0.949929763437521,0.9455907053897842,0.9388486685718459,0.9805846870583009,1.09699794202451,1.2575229225000701,1.36071817977468,1.3465297313756102,1.23364711597943,1.01774135260737,0.8068782704684709,0.7515851613828739,0.7106544383394441,0.533230986510979,0.6324295864828959,0.638049971148917,0.598376865485261,0.608460183642458,0.615659079119805,0.705596394468807,0.605882174814152,0.610395097445803,0.5743145579717359,0.619711820192507,0.66893495880927
0.844234911580342,-0.289933262891517,-0.457933856586683,-0.5493969816435089,-0.7645950859641991,-0.858172164188125,-1.35719264395776,-1.30755929645601,-1.2709959211483999,-1.29608732222997,-1.1927878331226298,-1.17707311673226,-1.09508636870293,-1.07925425523822,-1.03511447843328,-0.981568965022349,-1.02979167640787,-1.02023936513245,-0.9623110213989781,-0.9381412070044692,-0.915688204194468,-0.935543524321955,-0.8757579997995941,-0.8531533484293209,-0.8376565298320959,-0.80135694531824,-0.779955730797777,-0.752143253921711,-0.73268232001186,-0.661786936469395,-0.689111693785201,-0.6605340841019929,-0.636473071394039,-0.6039232554123211,-0.595023298796849,-0.559410969645904,-0.4966496562570129,-0.48048435129225103,-0.42155137402612397,-0.442396915116873,-0.5318313969691331,-0.517216738573637,-0.534339776698322,-0.50355434052424,-0.6065193814087211,-0.675915485366376,-0.689763688061657,-0.737784827683955,-0.6974380706646091,-0.655294592422771,-0.724302528939833,-0.692476231433719,-0.628962495096535,-0.663514961227151,-0.6360755503090529,-0.651746981060408,-0.5924324159414079,-0.6104127656247671,-0.640980561010195,-0.6495177914074449,-0.584669204089942,-0.5391109139490959
1.5669422663476598,0.9371565830496421,-0.812807370882061,-0.872911779253247,-0.214819063287839,-0.0442970223425297,-0.5471542707640611,-0.700160996857009,-0.581341507865849,-0.55037589540541,-0.550196225869258,-0.5691319929824261,-0.547746973051446,-0.425896584693515,-0.36193005140957707,-0.34579171431872896,-0.263288536044784,-0.183650787866172,-0.0972830905204997,0.00332687747154435,0.0524047043780878,0.0573490567209935,0.053234035904609005,-0.0165329581916695,-0.0934716848211078,-0.15621280559914702,-0.140007807585567,-0.14562704547115302,-0.133842950366898,-0.10917197120450901,-0.109260520707395,-0.10365633091424101,-0.11390028809355801,-0.10977777116528001,-0.114946773656726,-0.0835714839949179,-0.0575425718767574,0.00022858890382019902,0.022477677408102997,0.0180182794460335,0.0113602951815651,0.146294817255048,0.352258954675883,0.567207312160266,0.704555254488167,0.746746691731895,0.723775283334682,0.590083449675148,0.5235919955012771,0.48385535398647295,0.44939541881425893,0.5135842141116379,0.534344324445553,0.589232721813432,0.585666488881442,0.5831614878331329,0.609258318696174,0.581160732935312,0.553298109227278,0.560247519473125,0.7087516624546341,0.726690139977
0.482881234196684,0.0606638359488144,-0.10306034229130599,-0.387639582838639,-0.35226306895692894,-0.39310065456207105,-0.5471542707640611,-0.700160996857009,-0.73459804415086,-0.685959791191694,-0.66703106355169,-0.670455513607398,-0.5933585893557359,-0.630070856738736,-0.474127455913527,-0.37925367488207706,-0.171308159201213,-0.0163330724129164,0.258904881017697,0.262230600702448,0.294427931521227,0.361295765203529,0.27619212447361796,0.18835366798898,0.0806992363516768,0.0238274194387397,-0.0381979107108976,-0.0629202897733499,-0.12053540881923198,-0.10917197120450901,-0.1608028472032,-0.166937893776485,-0.163669124598366,-0.17154595669616,-0.213424009582905,-0.250115303972763,-0.31176246283374703,-0.328063175132521,-0.293016648610953,-0.26974121715578303,-0.105798697243095,0.22552007765250304,0.5855744103006729,1.00698441951283,1.47311624794496,1.67490062545376,1.59316429671562,1.43016338024927,1.32410133348555,1.29827024779942,1.23744975516343,1.19144300467363,1.2738106748521498,1.3161921437238402,1.2831535485685501,1.30275100918087,1.39517419999923,1.3673025846824198,1.38120443839589,1.36675772672684,1.3554620957269201,1.3956876551698798
0.121527556813026,0.23596238536898,-0.280497099438994,-0.0641247852289008,0.47240096505761103,-0.160564899749043,-0.0408802875180009,-0.26630506857201103,-0.19820016715332103,-0.143624208046558,-0.14127429398074803,-0.16383791048253898,-0.0916308100085385,-0.017548040603073998,0.0494604317715761,0.0892137730048005,0.196613348173069,0.374074930311346,0.58965085458888,0.709427940828554,0.7344701626905699,0.786821157079078,0.7964276644679709,0.717644118955657,0.571544559656797,0.503934686206437,0.412674489734068,0.474673622262372,0.504919043921062,0.4434429940603761,0.406162744250656,0.389939859411267,0.40867249520692295,0.384367713081761,0.36512975148339794,0.285204117384597,0.30067636538081893,0.258172117789517,0.244492203125216,0.271246636455632,0.40544054242815003,0.6612590098385059,0.9402139028503549,1.25555408888602,1.55449329431098,1.49231296636094,1.3554896024100398,1.15916985425762,1.0403765048329001,0.916835424114873,0.8601897005281909,0.883325372599996,0.8589880880386941,0.868129103804218,0.918454432392285,0.9359924789455741,0.918554246176733,0.9816480913725171,1.067171003194,1.0244597899273,1.06491103150314,1.04434363639952
-0.0591492818788033,-0.289933262891517,0.0743764148563831,0.421147411185707,0.47240096505761103,0.18823873247049802,0.161629305780423,0.167550859712988,0.108312905416701,0.330919427205435,0.384482475590195,0.39344145295480604,0.45570858564295,0.47247021230545605,0.535649184622029,0.691529063145072,0.8404759860780621,1.04334579212437,1.27658479969826,1.39199230207366,1.41653562100305,1.3947145740441498,1.39098256731866,1.3664517685277098,1.28406196445455,1.194088882185,1.1835208517851399,1.1776810456937,1.15698857975669,1.1144754518820201,1.08909857032007,1.0607244257510602,1.04322516064322,0.9896959312843859,0.9559931670404741,0.9394834101547029,0.890004294417478,0.8444074107115541,0.8404259300500992,0.9043175289796279,1.1083944969761101,1.3742863534156,1.64949288794972,1.88653863421796,1.79862443340902,1.4999207854898,1.08654192201162,0.790618658908972,0.6299888062460219,0.504473452564016,0.348792737578194,0.31991027395107,0.317915148716792,0.40634984837684995,0.3622882802234779,0.36496337490833497,0.467286417557557,0.309224872268074,0.34870056811089895,0.330485890662474,0.413514290743372,0.341655598858796
0.6635580728885129,0.23596238536898,0.7841234434471379,0.25939001238083803,0.334956959388521,-0.160564899749043,-0.0408802875180009,0.167550859712988,0.108312905416701,0.12754358352601,0.150812800225331,0.0894708910798904,0.182038887817206,0.268295940260235,0.386052645283428,0.45729533920163296,0.625855106776397,0.7923692189444851,0.9203968281600631,1.06247847250706,1.13050817074298,1.17182032115696,1.1308647973214798,1.12741737131696,1.06238988296192,0.9240285446281721,0.8780911611611301,0.819285104336552,0.8376075826127081,0.785537972557687,0.818501356217096,0.832910799446979,0.769496559866779,0.767330463373218,0.73441938620657,0.665875705905386,0.647339853049442,0.633362705259621,0.5833564792197579,0.593537272649666,0.831473242154188,1.11680425712387,1.32285125007501,1.5423652458550803,1.690121704921,1.53795988113414,1.3867625885028798,1.16458972477745,1.0657090788197399,0.9683806705587299,0.814080138294994,0.830505207101659,0.813898676428535,0.7904038825936709,0.8500733481092351,0.8106446268398381,0.908413396095403,0.912428054111766,0.8054764738590949,0.7946981611166459,0.858713502054005,0.890329819952237
1.3862654276558302,0.23596238536898,0.251813172004072,0.421147411185707,0.334956959388521,0.304506609877011,0.364138899078847,0.6881779736549871,0.721339050556745,0.7376711145642869,0.6181521509550579,0.697412014829721,0.7749898997729849,0.758314193168765,0.7974431284645809,0.791914944835117,0.8711361116925849,0.903914362579989,0.996722822061105,1.10955187673086,1.10850605918451,1.19208343505579,1.2237640008919,1.2298606844072801,1.26822824434794,1.28410899470395,1.2707864776777098,1.2741722606744699,1.26344891213802,1.31183793947663,1.35969578442305,1.3518196149173898,1.29206934316726,1.34795140736349,1.34990211074519,1.36773894724059,1.3637777275646001,1.3368450567660701,1.3779347817862702,1.34171196381439,1.41726820427749,1.50302740156146,1.56549932392479,1.4658822706633299,1.22898510884692,0.8000014256339691,0.411045422406289,0.12397458496950399,-0.033724632209293,-0.139842127984199,-0.26739868499270397,-0.225898102865077,-0.23668461408815697,-0.265744711502587,-0.23946526146736302,-0.19678070304699802,-0.186798412688216,-0.175315388557186,-0.25081780818361,-0.279085777610682,-0.247255064991357,-0.192579826942712
-0.0591492818788033,-0.46523181231168204,-0.812807370882061,-0.0641247852289008,0.334956959388521,0.0719708550639839,0.364138899078847,0.6014067879979871,0.33819770984421804,0.26312747931229397,0.326065056748979,0.49476497357977706,0.45570858564295,0.47247021230545605,0.64784658912598,0.691529063145072,0.748495609234491,0.820255504853361,0.996722822061105,1.18016198306656,1.17451239385991,1.19208343505579,1.1680244787496499,1.1103434858019,1.07822360306853,1.01404865714712,0.9944453290178961,0.970914156449192,0.9972980811846981,1.00921545849824,0.96024275408056,0.908848674881673,0.906360860255,0.8785131973288021,0.8821352400958391,0.8800034744483299,0.8784488448285229,0.8326827048531128,0.852110905087842,0.8352552497951921,0.8953781471130929,1.09699794202451,1.2668555407250601,1.36071817977468,1.30132026117227,1.02062818037113,0.723775283334682,0.481686039278487,0.3361309479986311,0.29313794214420097,0.11405314802737501,0.15264641653967,0.11952173763209499,0.16403004107338,0.12067511575670099,0.13748023590163,0.24418771576830103,0.24989341175885896,0.167893438752237,0.18043748001062,0.221375683756678,0.23577110005129
0.302204395504855,0.0606638359488144,0.606686686299449,1.06817700640518,0.884732982064881,0.653310242096552,0.8704128823249079,0.8617203449689871,0.721339050556745,0.805463062457429,0.8518218263199209,0.9000590560796641,0.957436364990148,1.0441581740320698,1.02183793747248,1.1265345504686002,1.2697177446813899,1.51741265257526,1.7854247590385401,1.90979974853547,1.94458629840627,1.9620817632115501,1.9112181073130101,1.8103727919191202,1.67990496711997,1.62918609269323,1.60530471026591,1.59121482418272,1.582829909282,1.5486729245901498,1.5014371822865098,1.4530701154969798,1.4164914344292803,1.38501231868202,1.32528280176365,1.30825901153422,1.2597786812640102,1.2313227040401,1.2026601562201298,1.22660816517366,1.4066173867843401,1.7803158129525603,2.09745856274932,2.45060057625712,2.55814353282515,2.3519965279229904,2.03724069923394,1.6794774241616002,1.43556465902767,1.3034247724438002,1.1829566361605701,1.17823796329904,1.18363185163183,1.2156065633337199,1.2056549863811001,1.21454326140276,1.2988361242266,1.31785970092474,1.30983320312273,1.28704450856804,1.31797163582708,1.35718420105806
0.6635580728885129,0.9371565830496421,0.429249929151761,0.7446622087954459,1.15962099340306,1.00211387431609,0.8704128823249079,0.6014067879979871,0.797967318699251,0.805463062457429,0.6765695697962738,0.697412014829721,0.592543434555822,0.676644484350676,0.722644858795281,0.791914944835117,0.8711361116925849,0.987573220306616,1.04760681799513,1.2036986851784601,1.28452295165225,1.33392523234764,1.3538228858904902,1.31523011198255,1.2365608041347,1.20909223427149,1.1835208517851399,1.20524996425963,1.2102187459473501,1.1802629477468898,1.1792976416877299,1.1619749263306498,1.1800894610314399,1.15029321366467,1.15294763889283,1.10602723013255,1.0748914878407398,1.06717682202193,1.05075548072947,1.07697322694072,1.12969613196241,1.2851579354684601,1.40684481409994,1.39895966737055,1.30132026117227,1.0054125421134,0.7050114916789789,0.41664759304049,0.250000196443361,0.0869569563687724,-0.024275538672214002,-0.032224162704509,-0.0292733206814279,-0.0600014788864326,-0.0662331812836359,-0.159640598719373,-0.019474386346274,-0.21486969556333,-0.203236984668173,-0.208750585117625,-0.27537290991623903,-0.336967779862039
0.121527556813026,0.411260934789145,0.961560200594827,-0.0641247852289008,0.197512953719431,-0.0442970223425297,-0.34464467746563693,0.0807796740559886,0.108312905416701,-0.00804031226027443,0.0339779625428999,0.14013265139237602,0.13642727151291498,0.227461085851191,0.199056971110177,0.32344749694823904,0.44189435308925606,0.569278931673478,0.71686084442395,0.780038047164255,0.8004764973659722,0.807084270977914,0.8150075051820551,0.837161317561036,0.7140480406163481,0.728984967503795,0.703559909375982,0.7090094300728149,0.6912246255883839,0.667120480000925,0.6638743767296811,0.668378736005143,0.669958886857163,0.7179159149485141,0.660561459261936,0.642083731622837,0.624228953871534,0.5512897642505351,0.6067264292952429,0.628068412241884,0.7356158847158291,0.889031633481189,0.9495465210753471,0.901820328624174,0.74072283065084,0.38917919267511,0.0920609642593274,-0.163278552581649,-0.38331415322774204,-0.5161224270243561,-0.565014950316063,-0.529614054480514,-0.516238966071139,-0.553785237165203,-0.5540182491693929,-0.521756615913719,-0.47074221496545005,-0.585691323745927,-0.626706313955564,-0.644828778574575,-0.6596501238896278,-0.5776143680609169
-0.420502959262461,-0.6405303617318481,-0.10306034229130599,-0.22588218403377,-0.35226306895692894,0.18823873247049802,-0.14213508416721302,-0.26630506857201103,-0.19820016715332103,-0.27920810383284195,-0.37494396934561103,-0.3664849517324821,-0.274077275225701,-0.221722312648295,-0.212333512070976,-0.17848191150198703,-0.14064803358669,-0.0442193583217923,-0.0209570966194575,0.0268635795834447,0.118411039053489,0.158664626215172,0.18329292090319702,0.205427553504034,0.128200396671527,0.143854236130664,0.150877612056346,0.10249322162225699,0.11900033903875301,0.127663013909013,0.14845111177163,0.149469920534738,0.19715494006148998,0.211416793595297,0.217413897594129,0.21382819453694898,0.23134366784709498,0.246447411931076,0.256177178162959,0.282757016319705,0.28828155000349,0.41368007109645893,0.5855744103006729,0.653250659250985,0.749764724691508,0.59459030915454,0.44857300571769604,0.248631606925664,0.18920201887493499,0.169429350678944,0.0260258019458185,0.0558094464593857,0.0924680906659999,0.0451561733396018,0.0842052041390743,0.0956976185330511,0.18334261528032197,0.13617477911619502,0.10603836818216901,0.05852314635598901,0.0432959992324245,0.0576926247841205
